age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
43,Unmarried,1,99000,$75+,50.400000000000006,Luxury,Did not complete high school,25,0,3,5,m,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
51,Unmarried,23,188000,$75+,93.60000000000001,Luxury,Some college,19,0,3,5,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
43,Unmarried,15,194000,$75+,96.60000000000001,Luxury,College degree,17,0,3,5,m,2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
46,Unmarried,4,30000,$25 - $49,14.200000000000001,Economy,Post-undergraduate degree,11,0,2,5,f,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
48,Married,27,32000,$25 - $49,15.3,Standard,High school degree,0,0,1,1,m,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
33,Unmarried,10,52000,$50 - $74,25.3,Standard,High school degree,9,0,2,1,m,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
40,Unmarried,5,212000,$75+,75.8,Luxury,College degree,13,0,2,3,m,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
53,Married,2,31000,$25 - $49,15.3,Standard,College degree,7,0,2,2,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
34,Unmarried,2,86000,$75+,42.800000000000004,Luxury,Post-undergraduate degree,2,0,1,3,f,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0
63,Unmarried,35,31000,$25 - $49,15.4,Standard,Some college,3,0,1,1,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
41,Married,10,82000,$75+,40.5,Luxury,College degree,16,0,3,3,f,5,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1
27,Unmarried,7,34000,$25 - $49,17,Standard,Some college,6,0,2,2,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
41,Unmarried,8,33000,$25 - $49,16.1,Standard,Did not complete high school,9,0,2,4,m,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
44,Married,2,85000,$75+,40.800000000000004,Luxury,College degree,19,0,3,4,f,3,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
37,Unmarried,9,17000,Under $25,8.4,Economy,Did not complete high school,6,0,2,4,m,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1
47,Married,22,70000,$50 - $74,33.9,Luxury,Some college,6,0,2,3,f,2,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
38,Unmarried,11,34000,$25 - $49,16.8,Standard,Did not complete high school,9,0,2,1,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
58,Unmarried,37,115000,$75+,58.300000000000004,Luxury,Did not complete high school,37,0,3,5,f,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
38,Unmarried,8,35000,$25 - $49,17.2,Standard,High school degree,6,0,2,4,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
33,Unmarried,12,39000,$25 - $49,19.700000000000003,Standard,High school degree,6,0,2,1,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
31,Unmarried,2,49000,$25 - $49,24,Standard,High school degree,4,0,1,1,m,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1
55,Married,2,78000,$75+,38.7,Luxury,Did not complete high school,18,0,3,3,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
30,Married,2,28000,$25 - $49,13.8,Economy,College degree,3,0,1,3,m,2,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0
20,Married,0,14000,Under $25,7.1000000000000005,Economy,Some college,0,0,1,1,f,3,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
51,Unmarried,32,244000,$75+,75,Luxury,Some college,19,0,3,4,f,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1
47,Married,2,139000,$75+,69.60000000000001,Luxury,High school degree,22,0,3,4,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
48,Married,12,80000,$75+,39.7,Luxury,Some college,9,0,2,2,f,2,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
51,Unmarried,18,115000,$75+,57.900000000000006,Luxury,College degree,13,0,2,3,m,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
33,Married,2,53000,$50 - $74,26.8,Standard,Post-undergraduate degree,7,0,2,3,m,4,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1
41,Married,10,36000,$25 - $49,18.1,Standard,College degree,0,0,1,2,f,2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
52,Married,1,23000,Under $25,11.600000000000001,Economy,High school degree,1,0,1,4,m,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
24,Married,0,27000,$25 - $49,13.600000000000001,Economy,High school degree,4,0,1,2,m,4,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
19,Unmarried,0,19000,Under $25,9.4,Economy,Did not complete high school,2,0,1,3,m,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
50,Unmarried,13,344000,$75+,70.3,Luxury,College degree,23,0,3,5,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
70,Unmarried,36,12000,Under $25,6.1000000000000005,Economy,High school degree,22,1,3,5,f,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
43,Married,13,34000,$25 - $49,17.2,Standard,High school degree,7,0,2,4,f,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
28,Unmarried,5,25000,$25 - $49,12.3,Economy,High school degree,1,0,1,4,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
64,Unmarried,6,47000,$25 - $49,23.1,Standard,High school degree,11,0,2,4,f,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
36,Married,12,79000,$75+,38.900000000000006,Luxury,College degree,8,0,2,4,f,5,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1
25,Unmarried,0,41000,$25 - $49,19.700000000000003,Standard,Some college,2,0,1,3,f,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
47,Married,22,67000,$50 - $74,33.1,Luxury,High school degree,2,0,1,2,m,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
57,Unmarried,19,304000,$75+,74.4,Luxury,College degree,26,0,3,2,m,3,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
57,Married,23,57000,$50 - $74,28.6,Standard,Did not complete high school,18,0,3,2,m,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
39,Married,15,44000,$25 - $49,21.3,Standard,High school degree,13,0,2,2,m,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
47,Unmarried,14,90000,$75+,44.400000000000006,Luxury,College degree,10,0,2,5,m,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
53,Married,1,28000,$25 - $49,14,Economy,Did not complete high school,5,0,2,3,f,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
54,Unmarried,4,100000,$75+,49.300000000000004,Luxury,High school degree,25,0,3,5,f,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1
39,Unmarried,9,99000,$75+,50.6,Luxury,College degree,0,0,1,1,f,2,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
64,Married,17,37000,$25 - $49,18.900000000000002,Standard,College degree,32,1,3,5,m,2,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
54,Unmarried,27,416000,$75+,69.6,Luxury,College degree,29,0,3,2,m,4,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
49,Unmarried,8,142000,$75+,70.3,Luxury,College degree,18,0,3,5,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
53,Unmarried,25,90000,$75+,45.900000000000006,Luxury,Did not complete high school,15,0,3,4,f,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
48,Unmarried,13,90000,$75+,44.800000000000004,Luxury,High school degree,18,0,3,3,f,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
31,Unmarried,7,84000,$75+,42.300000000000004,Luxury,Some college,4,0,1,1,m,3,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
18,Married,0,22000,Under $25,11.100000000000001,Economy,High school degree,0,0,1,1,f,5,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
42,Unmarried,23,28000,$25 - $49,13.4,Economy,Did not complete high school,5,0,2,3,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
45,Unmarried,13,113000,$75+,56.7,Luxury,High school degree,4,0,1,4,m,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
33,Unmarried,0,31000,$25 - $49,15.8,Standard,Some college,1,0,1,3,f,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
24,Married,4,20000,Under $25,10,Economy,Some college,0,0,1,1,m,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
42,Married,13,51000,$50 - $74,24.900000000000002,Standard,Some college,11,0,2,5,f,5,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1
42,Married,3,74000,$50 - $74,36.5,Luxury,College degree,15,0,3,5,f,2,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1
47,Married,13,74000,$50 - $74,37.9,Luxury,Did not complete high school,22,0,3,4,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
50,Married,16,46000,$25 - $49,23.400000000000002,Standard,High school degree,5,0,2,2,f,2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
73,Unmarried,48,45000,$25 - $49,22.6,Standard,College degree,6,0,2,4,f,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
33,Married,14,196000,$75+,98.30000000000001,Luxury,College degree,3,0,1,1,m,4,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
44,Unmarried,18,37000,$25 - $49,18.1,Standard,College degree,5,0,2,2,m,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
29,Unmarried,2,38000,$25 - $49,18.8,Standard,High school degree,2,0,1,1,f,2,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
33,Married,6,65000,$50 - $74,32.7,Luxury,Some college,11,0,2,3,f,7,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1
45,Unmarried,14,28000,$25 - $49,14.3,Economy,High school degree,3,0,1,5,f,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
25,Married,1,22000,Under $25,11.5,Economy,Did not complete high school,4,0,1,2,f,6,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
26,Unmarried,3,18000,Under $25,9.200000000000001,Economy,Some college,4,0,1,4,f,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
35,Unmarried,8,37000,$25 - $49,18.1,Standard,College degree,7,0,2,5,m,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1
47,Unmarried,25,104000,$75+,52.400000000000006,Luxury,Post-undergraduate degree,1,0,1,3,f,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1
23,Married,2,28000,$25 - $49,13.600000000000001,Economy,College degree,0,0,1,1,f,5,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
23,Married,1,27000,$25 - $49,13.600000000000001,Economy,Some college,0,0,1,2,f,2,0,0,1,0,NA,1,0,1,1,1,1,0,0,1,1
46,Unmarried,21,78000,$75+,39.300000000000004,Luxury,Some college,11,0,2,4,f,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1
57,Unmarried,31,49000,$25 - $49,25.400000000000002,Standard,High school degree,12,0,2,5,m,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
67,Unmarried,18,46000,$25 - $49,23.8,Standard,Did not complete high school,18,0,3,4,m,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1
56,Unmarried,13,138000,$75+,68.5,Luxury,Did not complete high school,35,0,3,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
36,Unmarried,12,30000,$25 - $49,15.100000000000001,Standard,High school degree,2,0,1,4,f,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
48,Married,26,181000,$75+,90.60000000000001,Luxury,High school degree,24,0,3,4,m,5,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1
60,Unmarried,37,12000,Under $25,6,Economy,College degree,15,1,3,4,m,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
48,Married,21,69000,$50 - $74,33.800000000000004,Luxury,Did not complete high school,19,0,3,5,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
28,Married,4,20000,Under $25,9.600000000000001,Economy,Did not complete high school,7,0,2,3,m,3,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
46,Married,6,167000,$75+,84.5,Luxury,High school degree,26,0,3,5,f,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
32,Married,12,26000,$25 - $49,12.700000000000001,Economy,High school degree,12,0,2,1,m,4,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
61,Unmarried,39,21000,Under $25,10.200000000000001,Economy,High school degree,32,1,3,4,f,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
48,Unmarried,24,64000,$50 - $74,31.1,Luxury,College degree,8,0,2,4,m,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
63,Married,15,105000,$75+,52.7,Luxury,College degree,21,0,3,5,f,4,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0
54,Married,19,73000,$50 - $74,36.9,Luxury,High school degree,14,0,2,4,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
24,Married,1,26000,$25 - $49,12.600000000000001,Economy,College degree,0,0,1,1,f,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1
35,Unmarried,9,28000,$25 - $49,14.100000000000001,Economy,Some college,11,0,2,4,f,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
39,Married,11,44000,$25 - $49,21.5,Standard,Some college,10,0,2,4,f,6,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
54,Married,31,60000,$50 - $74,30,Luxury,Did not complete high school,1,0,1,4,f,2,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
40,Unmarried,8,23000,Under $25,11.700000000000001,Economy,Some college,2,0,1,3,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
43,Unmarried,4,128000,$75+,63.6,Luxury,College degree,10,0,2,5,m,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
47,Unmarried,22,30000,$25 - $49,14.700000000000001,Economy,College degree,0,0,1,1,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
24,Unmarried,5,32000,$25 - $49,16.2,Standard,High school degree,1,0,1,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
37,Unmarried,12,36000,$25 - $49,17.5,Standard,High school degree,14,0,2,2,m,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
35,Married,3,25000,$25 - $49,12.8,Economy,High school degree,5,0,2,3,f,3,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1
47,Married,1,55000,$50 - $74,26.1,Standard,College degree,3,0,1,1,m,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1
37,Unmarried,14,36000,$25 - $49,18.6,Standard,College degree,13,0,2,1,f,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
59,Married,15,66000,$50 - $74,34,Luxury,Did not complete high school,20,0,3,5,m,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
35,Unmarried,10,114000,$75+,56.2,Luxury,High school degree,10,0,2,5,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
26,Married,6,24000,Under $25,11.600000000000001,Economy,High school degree,1,0,1,5,f,5,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1
33,Unmarried,7,28000,$25 - $49,13.4,Economy,Some college,2,0,1,2,f,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
49,Unmarried,29,275000,$75+,72.7,Luxury,Some college,25,0,3,5,f,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
45,Unmarried,0,70000,$50 - $74,34.5,Luxury,College degree,0,0,1,1,f,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1
55,Married,15,92000,$75+,46.2,Luxury,Did not complete high school,20,0,3,5,f,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
68,Unmarried,41,113000,$75+,57,Luxury,High school degree,36,0,3,5,f,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
63,Married,30,23000,Under $25,11.200000000000001,Economy,Did not complete high school,4,0,1,2,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
56,Married,18,28000,$25 - $49,13.9,Economy,Some college,0,0,1,1,f,4,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
63,Unmarried,42,29000,$25 - $49,14.600000000000001,Economy,Did not complete high school,40,1,3,5,f,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
38,Married,12,44000,$25 - $49,21.700000000000003,Standard,High school degree,2,0,1,1,m,3,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
74,Unmarried,34,75000,$75+,37,Luxury,High school degree,30,1,3,4,f,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1
31,Unmarried,3,67000,$50 - $74,34.6,Luxury,College degree,3,0,1,3,f,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1
42,Unmarried,12,32000,$25 - $49,16,Standard,College degree,15,0,3,4,m,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
53,Married,21,40000,$25 - $49,19,Standard,High school degree,18,0,3,4,m,6,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
35,Unmarried,7,50000,$50 - $74,25.5,Standard,Did not complete high school,10,0,2,4,f,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
25,Married,1,16000,Under $25,8,Economy,High school degree,2,0,1,2,f,2,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
54,Unmarried,11,70000,$50 - $74,35.7,Luxury,Did not complete high school,32,0,3,5,f,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
59,Married,23,85000,$75+,44.7,Luxury,Some college,18,0,3,4,m,2,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1
65,Married,44,11000,Under $25,5.7,Economy,High school degree,2,1,1,1,m,2,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
43,Unmarried,9,79000,$75+,39.400000000000006,Luxury,High school degree,2,0,1,3,f,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
35,Unmarried,15,69000,$50 - $74,34.300000000000004,Luxury,Some college,7,0,2,1,m,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
34,Married,11,68000,$50 - $74,34,Luxury,Did not complete high school,16,0,3,5,f,3,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
54,Unmarried,35,69000,$50 - $74,36,Luxury,College degree,26,0,3,3,m,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
55,Married,19,31000,$25 - $49,15.600000000000001,Standard,High school degree,3,0,1,1,m,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
30,Unmarried,11,34000,$25 - $49,17,Standard,High school degree,11,0,2,3,f,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
33,Unmarried,2,95000,$75+,47.6,Luxury,College degree,5,0,2,3,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
45,Married,19,32000,$25 - $49,15.8,Standard,College degree,1,0,1,2,f,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
34,Married,2,46000,$25 - $49,23.3,Standard,College degree,9,0,2,5,f,3,0,1,1,0,NA,1,1,1,1,1,0,1,1,1,1
34,Unmarried,13,50000,$50 - $74,25.5,Standard,Did not complete high school,8,0,2,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
43,Unmarried,3,33000,$25 - $49,15.8,Standard,Did not complete high school,8,0,2,4,f,3,0,0,0,0,NA,0,0,1,1,0,0,1,0,1,1
24,Married,4,23000,Under $25,11.200000000000001,Economy,Some college,0,0,1,1,m,3,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
37,Unmarried,4,42000,$25 - $49,21.1,Standard,Did not complete high school,14,0,2,4,f,4,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
38,Unmarried,0,20000,Under $25,10.4,Economy,High school degree,3,0,1,3,m,2,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
23,Unmarried,4,39000,$25 - $49,19.700000000000003,Standard,Did not complete high school,2,0,1,3,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
50,Married,3,71000,$50 - $74,35.300000000000004,Luxury,High school degree,6,0,2,3,m,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
36,Married,14,64000,$50 - $74,32.1,Luxury,Some college,4,0,1,3,f,2,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
32,Married,5,25000,$25 - $49,12.200000000000001,Economy,Some college,5,0,2,1,f,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
27,Married,2,22000,Under $25,11.200000000000001,Economy,Post-undergraduate degree,0,0,1,1,m,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
36,Unmarried,13,37000,$25 - $49,18.400000000000002,Standard,College degree,11,0,2,3,f,2,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
50,Married,23,98000,$75+,49,Luxury,College degree,25,0,3,3,m,4,1,1,1,0,NA,1,1,1,1,1,0,1,1,0,1
36,Unmarried,2,65000,$50 - $74,32,Luxury,Did not complete high school,16,0,3,5,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
46,Unmarried,6,20000,Under $25,10.200000000000001,Economy,Some college,2,0,1,2,f,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1
45,Married,22,72000,$50 - $74,34.4,Luxury,College degree,18,0,3,4,m,4,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1
35,Unmarried,7,39000,$25 - $49,19.3,Standard,High school degree,13,0,2,5,m,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
34,Married,12,32000,$25 - $49,15.9,Standard,College degree,4,0,1,4,f,5,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
54,Married,1,38000,$25 - $49,19,Standard,Did not complete high school,9,0,2,4,f,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
42,Unmarried,19,20000,Under $25,10.100000000000001,Economy,Did not complete high school,7,0,2,2,f,1,0,0,0,0,NA,1,1,1,1,1,0,0,0,0,1
64,Married,32,16000,Under $25,7.9,Economy,Some college,28,1,3,5,m,2,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
59,Married,18,71000,$50 - $74,35.300000000000004,Luxury,Some college,0,0,1,1,f,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
49,Married,20,29000,$25 - $49,14.700000000000001,Economy,High school degree,7,0,2,3,f,2,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
36,Married,14,33000,$25 - $49,16,Standard,High school degree,12,0,2,2,f,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
44,Unmarried,11,149000,$75+,74,Luxury,Some college,20,0,3,4,m,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
24,Unmarried,2,18000,Under $25,8.9,Economy,Did not complete high school,4,0,1,2,m,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
40,Unmarried,4,21000,Under $25,10.700000000000001,Economy,College degree,3,0,1,4,m,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
55,Unmarried,1,86000,$75+,42.5,Luxury,Post-undergraduate degree,20,0,3,3,f,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0
65,Unmarried,1,29000,$25 - $49,14.4,Economy,College degree,3,0,1,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
21,Unmarried,2,26000,$25 - $49,13.4,Economy,Some college,0,0,1,1,f,2,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
39,Unmarried,10,49000,$25 - $49,24.6,Standard,College degree,8,0,2,2,m,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
68,Married,21,433000,$75+,71.7,Luxury,High school degree,48,0,3,5,m,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
28,Married,5,20000,Under $25,10.3,Economy,Post-undergraduate degree,1,0,1,5,m,5,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
36,Married,14,49000,$25 - $49,23.900000000000002,Standard,Did not complete high school,12,0,2,3,f,5,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
30,Married,7,31000,$25 - $49,15.3,Standard,Some college,6,0,2,4,m,8,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
44,Married,10,29000,$25 - $49,14.600000000000001,Economy,Did not complete high school,11,0,2,4,m,2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
41,Married,7,61000,$50 - $74,29.5,Standard,College degree,5,0,2,1,m,2,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
54,Unmarried,1,29000,$25 - $49,14.3,Economy,High school degree,1,0,1,1,m,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
45,Unmarried,2,62000,$50 - $74,31.200000000000003,Luxury,Did not complete high school,16,0,3,4,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
43,Married,14,47000,$25 - $49,24.400000000000002,Standard,High school degree,16,0,3,4,m,4,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
39,Unmarried,19,34000,$25 - $49,17.400000000000002,Standard,High school degree,12,0,2,1,f,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
35,Married,6,19000,Under $25,9.4,Economy,Some college,2,0,1,3,f,4,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1
59,Unmarried,1,309000,$75+,69.3,Luxury,Some college,38,0,3,4,f,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
22,Unmarried,1,99000,$75+,49.5,Luxury,College degree,0,0,1,1,f,1,0,0,0,0,NA,0,0,1,1,1,0,0,0,1,1
63,Married,6,59000,$50 - $74,29.200000000000003,Standard,Did not complete high school,18,0,3,2,f,3,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
26,Married,2,60000,$50 - $74,30.1,Luxury,College degree,1,0,1,3,f,6,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1
47,Married,11,96000,$75+,47.5,Luxury,High school degree,14,0,2,5,m,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
41,Unmarried,21,31000,$25 - $49,14.9,Economy,High school degree,8,0,2,2,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
23,Married,3,19000,Under $25,9.5,Economy,High school degree,3,0,1,1,m,4,0,0,0,0,NA,1,0,1,1,1,0,1,0,1,1
33,Unmarried,14,40000,$25 - $49,19.8,Standard,High school degree,11,0,2,5,f,1,1,0,0,0,NA,1,1,1,1,1,0,0,1,1,1
63,Married,23,174000,$75+,89.5,Luxury,Some college,21,0,3,4,f,3,1,1,1,1,NA,0,0,1,1,1,0,1,0,0,1
34,Married,14,42000,$25 - $49,20.6,Standard,College degree,1,0,1,2,f,4,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1
42,Married,22,56000,$50 - $74,28.8,Standard,High school degree,14,0,2,4,f,4,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1
22,Married,0,14000,Under $25,6.9,Economy,Some college,0,0,1,3,m,2,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0
40,Married,14,24000,Under $25,11.8,Economy,Did not complete high school,6,0,2,2,f,2,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
